raw_address,instruction_address,thumb,size_bytes,mangled_symbol,demangled_symbol,ownership,subsystem,confidence,evidence_ids,direct_call_count,direct_calls_json,numeric_constant_count,numeric_constants_json,string_xref_count,string_xrefs_json,review_state
"0x00141d5d","0x00141d5c","1","28","_ZN11AppDelegateC2Ev","AppDelegate::AppDelegate()","app","platform","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x00141d60"",""targetAddress"":""0x001caad0"",""targetSymbol"":""cocos2d::CCApplication::CCApplication()""}]","3","[""0"",""8"",""12""]","0","[]","auto-indexed"
"0x00141f51","0x00141f50","1","356","_ZN11AppDelegate29applicationDidFinishLaunchingEv","AppDelegate::applicationDidFinishLaunching()","app","platform","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","28","[{""siteAddress"":""0x00141f54"",""targetAddress"":""0x001aa3ec"",""targetSymbol"":""cocos2d::CCDirector::sharedDirector()""},{""siteAddress"":""0x00141f5a"",""targetAddress"":""0x001ca790"",""targetSymbol"":""cocos2d::CCEGLView::sharedOpenGLView()""},{""siteAddress"":""0x00141f64"",""targetAddress"":""0x001ab5b0"",""targetSymbol"":""cocos2d::CCDirector::setOpenGLView(cocos2d::CCEGLView*)""},{""siteAddress"":""0x00141f78"",""targetAddress"":""0x001a63d4"",""targetSymbol"":""cocos2d::CCSize::CCSize(cocos2d::CCSize const&)""},{""siteAddress"":""0x00141f88"",""targetAddress"":""0x003a2764"",""targetSymbol"":""__aeabi_fcmpge""},{""siteAddress"":""0x00141f98"",""targetAddress"":""0x00381c50"",""targetSymbol"":""void std::__convert_to_v<long double>(char const*, long double&, std::_Ios_Iostate&, int* const&)+0x2a59c""},{""siteAddress"":""0x00141fa0"",""targetAddress"":""0x00141f24"",""targetSymbol"":""std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&)""},{""siteAddress"":""0x00141fa6"",""targetAddress"":""0x00380690"",""targetSymbol"":""void std::__convert_to_v<long double>(char const*, long double&, std::_Ios_Iostate&, int* const&)+0x28fdc""},{""siteAddress"":""0x00141fbc"",""targetAddress"":""0x00381c50"",""targetSymbol"":""void std::__convert_to_v<long double>(char const*, long double&, std::_Ios_Iostate&, int* const&)+0x2a59c""},{""siteAddress"":""0x00141fc4"",""targetAddress"":""0x00141f24"",""targetSymbol"":""std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&)""},{""siteAddress"":""0x00141fca"",""targetAddress"":""0x00380690"",""targetSymbol"":""void std::__convert_to_v<long double>(char const*, long double&, std::_Ios_Iostate&, int* const&)+0x28fdc""},{""siteAddress"":""0x00141fe6"",""targetAddress"":""0x001ab69e"",""targetSymbol"":""cocos2d::CCDirector::setContentScaleFactor(float)""},{""siteAddress"":""0x00141fea"",""targetAddress"":""0x001caed0"",""targetSymbol"":""cocos2d::CCFileUtils::sharedFileUtils()""},{""siteAddress"":""0x0014200a"",""targetAddress"":""0x0015a46c"",""targetSymbol"":""LoadingScene::scene()""},{""siteAddress"":""0x00142012"",""targetAddress"":""0x001aad40"",""targetSymbol"":""cocos2d::CCDirector::runWithScene(cocos2d::CCScene*)""},{""siteAddress"":""0x00142016"",""targetAddress"":""0x00163620"",""targetSymbol"":""Settings::LoadData()""},{""siteAddress"":""0x0014201a"",""targetAddress"":""0x001d52cc"",""targetSymbol"":""cocos2d::CCUserDefault::sharedUserDefault()""},{""siteAddress"":""0x00142024"",""targetAddress"":""0x001d5618"",""targetSymbol"":""cocos2d::CCUserDefault::getIntegerForKey(char const*, int)""},{""siteAddress"":""0x0014202c"",""targetAddress"":""0x00163094"",""targetSymbol"":""Settings::SaveData()""},{""siteAddress"":""0x00142030"",""targetAddress"":""0x001d52cc"",""targetSymbol"":""cocos2d::CCUserDefault::sharedUserDefault()""},{""siteAddress"":""0x0014203a"",""targetAddress"":""0x001d544e"",""targetSymbol"":""cocos2d::CCUserDefault::setIntegerForKey(char const*, int)""},{""siteAddress"":""0x0014203e"",""targetAddress"":""0x00163620"",""targetSymbol"":""Settings::LoadData()""},{""siteAddress"":""0x0014204a"",""targetAddress"":""0x00380690"",""targetSymbol"":""void std::__convert_to_v<long double>(char const*, long double&, std::_Ios_Iostate&, int* const&)+0x28fdc""},{""siteAddress"":""0x0014205a"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0014206c"",""targetAddress"":""0x00380690"",""targetSymbol"":""void std::__convert_to_v<long double>(char const*, long double&, std::_Ios_Iostate&, int* const&)+0x28fdc""},{""siteAddress"":""0x0014207c"",""targetAddress"":""0x00380690"",""targetSymbol"":""void std::__convert_to_v<long double>(char const*, long double&, std::_Ios_Iostate&, int* const&)+0x28fdc""},{""siteAddress"":""0x0014208c"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x00142090"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","28","[""0"",""1"",""2"",""4"",""8"",""12"",""16"",""20"",""22"",""24"",""28"",""32"",""36"",""40"",""52"",""73"",""108"",""112"",""116"",""120"",""140"",""144"",""145"",""148"",""216"",""248"",""254"",""304""]","1","[{""siteAddress"":""0x00142038"",""loadSiteAddress"":""0x00142034"",""literalAddress"":""0x001420b0"",""targetAddress"":""0x003d05d7"",""text"":""flag""}]","auto-indexed"
"0x00142358","0x00142358","0","20","_ZThn228_N13BaseBirdLayer14ccTouchesMovedEPN7cocos2d5CCSetEPNS0_7CCEventE","non-virtual thunk to BaseBirdLayer::ccTouchesMoved(cocos2d::CCSet*, cocos2d::CCEvent*)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x0014236d","0x0014236c","1","2","_ZN13BaseBirdLayer14ccTouchesMovedEPN7cocos2d5CCSetEPNS0_7CCEventE","BaseBirdLayer::ccTouchesMoved(cocos2d::CCSet*, cocos2d::CCEvent*)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x00142370","0x00142370","0","20","_ZThn228_N13BaseBirdLayer14ccTouchesEndedEPN7cocos2d5CCSetEPNS0_7CCEventE","non-virtual thunk to BaseBirdLayer::ccTouchesEnded(cocos2d::CCSet*, cocos2d::CCEvent*)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x00142385","0x00142384","1","2","_ZN13BaseBirdLayer14ccTouchesEndedEPN7cocos2d5CCSetEPNS0_7CCEventE","BaseBirdLayer::ccTouchesEnded(cocos2d::CCSet*, cocos2d::CCEvent*)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x00142388","0x00142388","0","20","_ZThn228_N13BaseBirdLayer14ccTouchesBeganEPN7cocos2d5CCSetEPNS0_7CCEventE","non-virtual thunk to BaseBirdLayer::ccTouchesBegan(cocos2d::CCSet*, cocos2d::CCEvent*)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x0014239d","0x0014239c","1","88","_ZN13BaseBirdLayer14ccTouchesBeganEPN7cocos2d5CCSetEPNS0_7CCEventE","BaseBirdLayer::ccTouchesBegan(cocos2d::CCSet*, cocos2d::CCEvent*)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","7","[{""siteAddress"":""0x001423a8"",""targetAddress"":""0x001605a0"",""targetSymbol"":""PhysicsBladeLayer::PlaySwoshSound()""},{""siteAddress"":""0x001423ba"",""targetAddress"":""0x001a8c58"",""targetSymbol"":""cocos2d::CCSet::begin()""},{""siteAddress"":""0x001423c4"",""targetAddress"":""0x001e651a"",""targetSymbol"":""cocos2d::CCTouch::getLocation() const""},{""siteAddress"":""0x001423d2"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x001423da"",""targetAddress"":""0x001445c8"",""targetSymbol"":""BirdBlade::Touch(cocos2d::CCPoint)""},{""siteAddress"":""0x001423e0"",""targetAddress"":""0x00354a54"",""targetSymbol"":""android_setCpuArm+0x3c7c""},{""siteAddress"":""0x001423e8"",""targetAddress"":""0x001a8c5e"",""targetSymbol"":""cocos2d::CCSet::end()""}]","8","[""0"",""1"",""2"",""8"",""16"",""20"",""169"",""208""]","0","[]","auto-indexed"
"0x001423f5","0x001423f4","1","8","_ZN13BaseBirdLayer7onEnterEv","BaseBirdLayer::onEnter()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x001423f6"",""targetAddress"":""0x001431e4"",""targetSymbol"":""BaseGameplayLayer::onEnter()""}]","0","[]","0","[]","auto-indexed"
"0x001423fd","0x001423fc","1","78","_ZN13BaseBirdLayer6updateEf","BaseBirdLayer::update(float)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","4","[{""siteAddress"":""0x00142406"",""targetAddress"":""0x00160442"",""targetSymbol"":""PhysicsBladeLayer::update(float)""},{""siteAddress"":""0x00142424"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x00142432"",""targetAddress"":""0x001a606e"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(cocos2d::CCPoint const&)""},{""siteAddress"":""0x00142442"",""targetAddress"":""0x00144b06"",""targetSymbol"":""BirdBlade::RayCashDone()""}]","11","[""0"",""1"",""2"",""8"",""20"",""57"",""160"",""164"",""169"",""248"",""255""]","0","[]","auto-indexed"
"0x0014244c","0x0014244c","0","20","_ZThn228_N17BaseGameplayLayerD1Ev","non-virtual thunk to BaseGameplayLayer::~BaseGameplayLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x00142461","0x00142460","1","124","_ZN17BaseGameplayLayerD2Ev","BaseGameplayLayer::~BaseGameplayLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0014249c"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x001424ca"",""targetAddress"":""0x001b7fb8"",""targetSymbol"":""cocos2d::CCLayer::~CCLayer()""}]","19","[""0"",""1"",""2"",""4"",""8"",""52"",""104"",""112"",""128"",""129"",""140"",""141"",""143"",""144"",""148"",""228"",""232"",""236"",""336""]","0","[]","auto-indexed"
"0x00142461","0x00142460","1","124","_ZN17BaseGameplayLayerD1Ev","BaseGameplayLayer::~BaseGameplayLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0014249c"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x001424ca"",""targetAddress"":""0x001b7fb8"",""targetSymbol"":""cocos2d::CCLayer::~CCLayer()""}]","19","[""0"",""1"",""2"",""4"",""8"",""52"",""104"",""112"",""128"",""129"",""140"",""141"",""143"",""144"",""148"",""228"",""232"",""236"",""336""]","0","[]","auto-indexed"
"0x001424dc","0x001424dc","0","20","_ZThn228_N13BaseBirdLayerD1Ev","non-virtual thunk to BaseBirdLayer::~BaseBirdLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x001424f1","0x001424f0","1","60","_ZN13BaseBirdLayerD2Ev","BaseBirdLayer::~BaseBirdLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x0014251e"",""targetAddress"":""0x00142460"",""targetSymbol"":""BaseGameplayLayer::~BaseGameplayLayer()""}]","10","[""0"",""2"",""4"",""8"",""52"",""146"",""158"",""161"",""228"",""824""]","0","[]","auto-indexed"
"0x001424f1","0x001424f0","1","60","_ZN13BaseBirdLayerD1Ev","BaseBirdLayer::~BaseBirdLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x0014251e"",""targetAddress"":""0x00142460"",""targetSymbol"":""BaseGameplayLayer::~BaseGameplayLayer()""}]","10","[""0"",""2"",""4"",""8"",""52"",""146"",""158"",""161"",""228"",""824""]","0","[]","auto-indexed"
"0x0014252c","0x0014252c","0","20","_ZThn228_N13BaseBirdLayerD0Ev","non-virtual thunk to BaseBirdLayer::~BaseBirdLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x00142541","0x00142540","1","18","_ZN13BaseBirdLayerD0Ev","BaseBirdLayer::~BaseBirdLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x00142544"",""targetAddress"":""0x001424f0"",""targetSymbol"":""BaseBirdLayer::~BaseBirdLayer()""},{""siteAddress"":""0x0014254a"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""}]","1","[""0""]","0","[]","auto-indexed"
"0x00142554","0x00142554","0","20","_ZThn228_N17BaseGameplayLayerD0Ev","non-virtual thunk to BaseGameplayLayer::~BaseGameplayLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x00142569","0x00142568","1","18","_ZN17BaseGameplayLayerD0Ev","BaseGameplayLayer::~BaseGameplayLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0014256c"",""targetAddress"":""0x00142460"",""targetSymbol"":""BaseGameplayLayer::~BaseGameplayLayer()""},{""siteAddress"":""0x00142572"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""}]","1","[""0""]","0","[]","auto-indexed"
"0x0014257d","0x0014257c","1","76","_ZN13BaseBirdLayerC2Ev","BaseBirdLayer::BaseBirdLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","4","[{""siteAddress"":""0x00142580"",""targetAddress"":""0x00143344"",""targetSymbol"":""BaseGameplayLayer::BaseGameplayLayer()""},{""siteAddress"":""0x001425b0"",""targetAddress"":""0x0016119c"",""targetSymbol"":""PhysicsBladeLayer::setInitBlades(bool)""},{""siteAddress"":""0x001425ba"",""targetAddress"":""0x00142460"",""targetSymbol"":""BaseGameplayLayer::~BaseGameplayLayer()""},{""siteAddress"":""0x001425be"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","10","[""0"",""2"",""4"",""8"",""60"",""146"",""158"",""161"",""228"",""232""]","0","[]","auto-indexed"
"0x0014257d","0x0014257c","1","76","_ZN13BaseBirdLayerC1Ev","BaseBirdLayer::BaseBirdLayer()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","4","[{""siteAddress"":""0x00142580"",""targetAddress"":""0x00143344"",""targetSymbol"":""BaseGameplayLayer::BaseGameplayLayer()""},{""siteAddress"":""0x001425b0"",""targetAddress"":""0x0016119c"",""targetSymbol"":""PhysicsBladeLayer::setInitBlades(bool)""},{""siteAddress"":""0x001425ba"",""targetAddress"":""0x00142460"",""targetSymbol"":""BaseGameplayLayer::~BaseGameplayLayer()""},{""siteAddress"":""0x001425be"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","10","[""0"",""2"",""4"",""8"",""60"",""146"",""158"",""161"",""228"",""232""]","0","[]","auto-indexed"
"0x001425c9","0x001425c8","1","78","_ZN13BaseBirdLayer15CreateBirdBladeEPKci","BaseBirdLayer::CreateBirdBlade(char const*, int)","app","physics","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","6","[{""siteAddress"":""0x001425d4"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x001425de"",""targetAddress"":""0x001444a4"",""targetSymbol"":""BirdBlade::BirdBlade(char const*, int)""},{""siteAddress"":""0x001425fe"",""targetAddress"":""0x00160598"",""targetSymbol"":""PhysicsBladeLayer::getCurrentScoreManager()""},{""siteAddress"":""0x00142606"",""targetAddress"":""0x0014a0cc"",""targetSymbol"":""ComboManager::FocusOnScoreManager(ScoreManager*)""},{""siteAddress"":""0x0014260e"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x00142612"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","7","[""0"",""1"",""2"",""169"",""184"",""200"",""228""]","0","[]","auto-indexed"
"0x00142617","0x00142616","1","4","_ZN13BaseBirdLayer11GetGameModeEv","BaseBirdLayer::GetGameMode()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","1","[""3""]","0","[]","auto-indexed"
"0x0014261b","0x0014261a","1","4","_ZN13BaseBirdLayer17GetReplayInstanceEv","BaseBirdLayer::GetReplayInstance()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","1","[""0""]","0","[]","auto-indexed"
"0x00142679","0x00142678","1","36","_ZN17BaseGameplayLayer16PauseOutCallbackEv","BaseGameplayLayer::PauseOutCallback()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","5","[""0"",""2"",""138"",""140"",""147""]","0","[]","auto-indexed"
"0x0014269d","0x0014269c","1","2","_ZN17BaseGameplayLayer8FruitCutEN7cocos2d7CCPointEii","BaseGameplayLayer::FruitCut(cocos2d::CCPoint, int, int)","app","entities","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x0014269f","0x0014269e","1","2","_ZN17BaseGameplayLayer9FruitFailEN7cocos2d7CCPointE","BaseGameplayLayer::FruitFail(cocos2d::CCPoint)","app","entities","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x001426a1","0x001426a0","1","2","_ZN17BaseGameplayLayer14BonusFruitFailEN7cocos2d7CCPointE","BaseGameplayLayer::BonusFruitFail(cocos2d::CCPoint)","app","entities","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x001426a3","0x001426a2","1","2","_ZN17BaseGameplayLayer7BombHitEv","BaseGameplayLayer::BombHit()","app","entities","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x001426a5","0x001426a4","1","2","_ZN17BaseGameplayLayer12AfterBombHitEv","BaseGameplayLayer::AfterBombHit()","app","entities","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","0","[]","0","[]","auto-indexed"
"0x001426a7","0x001426a6","1","16","_ZN17BaseGameplayLayer19DragonFruitFinishedEi","BaseGameplayLayer::DragonFruitFinished(int)","app","entities","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x001426aa"",""targetAddress"":""0x00160598"",""targetSymbol"":""PhysicsBladeLayer::getCurrentScoreManager()""},{""siteAddress"":""0x001426b0"",""targetAddress"":""0x00162ac8"",""targetSymbol"":""ScoreManager::AddScore(int)""}]","1","[""0""]","0","[]","auto-indexed"
"0x001426b7","0x001426b6","1","12","_ZN17BaseGameplayLayer15PauseInCallbackEv","BaseGameplayLayer::PauseInCallback()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x001426b8"",""targetAddress"":""0x001aa3ec"",""targetSymbol"":""cocos2d::CCDirector::sharedDirector()""},{""siteAddress"":""0x001426bc"",""targetAddress"":""0x001ab118"",""targetSymbol"":""cocos2d::CCDirector::pause()""}]","0","[]","0","[]","auto-indexed"
"0x001426c3","0x001426c2","1","180","_ZN17BaseGameplayLayer14PauseOutActionEv","BaseGameplayLayer::PauseOutAction()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","12","[{""siteAddress"":""0x001426c6"",""targetAddress"":""0x001aa3ec"",""targetSymbol"":""cocos2d::CCDirector::sharedDirector()""},{""siteAddress"":""0x001426ca"",""targetAddress"":""0x001ab148"",""targetSymbol"":""cocos2d::CCDirector::resume()""},{""siteAddress"":""0x0014270e"",""targetAddress"":""0x0019f0f8"",""targetSymbol"":""cocos2d::CCMoveTo::create(float, cocos2d::CCPoint const&)""},{""siteAddress"":""0x00142716"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x00142728"",""targetAddress"":""0x0019f0f8"",""targetSymbol"":""cocos2d::CCMoveTo::create(float, cocos2d::CCPoint const&)""},{""siteAddress"":""0x00142730"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x00142742"",""targetAddress"":""0x0019f0f8"",""targetSymbol"":""cocos2d::CCMoveTo::create(float, cocos2d::CCPoint const&)""},{""siteAddress"":""0x0014274a"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x00142750"",""targetAddress"":""0x0019fca0"",""targetSymbol"":""cocos2d::CCDelayTime::create(float)""},{""siteAddress"":""0x0014275e"",""targetAddress"":""0x0019ccb4"",""targetSymbol"":""cocos2d::CCCallFunc::create(cocos2d::CCObject*, void (cocos2d::CCObject::*)())""},{""siteAddress"":""0x00142768"",""targetAddress"":""0x0019eb60"",""targetSymbol"":""cocos2d::CCSequence::create(cocos2d::CCFiniteTimeAction*, ...)""},{""siteAddress"":""0x00142770"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""}]","16","[""0"",""1"",""2"",""22"",""138"",""139"",""140"",""146"",""148"",""149"",""150"",""151"",""152"",""156"",""160"",""250""]","0","[]","auto-indexed"
"0x00142779","0x00142778","1","540","_ZN17BaseGameplayLayer13PauseInActionEv","BaseGameplayLayer::PauseInAction()","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","19","[{""siteAddress"":""0x001427e2"",""targetAddress"":""0x0019f0f8"",""targetSymbol"":""cocos2d::CCMoveTo::create(float, cocos2d::CCPoint const&)""},{""siteAddress"":""0x001427ea"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x001427fe"",""targetAddress"":""0x0019f0f8"",""targetSymbol"":""cocos2d::CCMoveTo::create(float, cocos2d::CCPoint const&)""},{""siteAddress"":""0x00142806"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x0014281a"",""targetAddress"":""0x0019f0f8"",""targetSymbol"":""cocos2d::CCMoveTo::create(float, cocos2d::CCPoint const&)""},{""siteAddress"":""0x00142822"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x0014282a"",""targetAddress"":""0x0019fca0"",""targetSymbol"":""cocos2d::CCDelayTime::create(float)""},{""siteAddress"":""0x0014283a"",""targetAddress"":""0x0019ccb4"",""targetSymbol"":""cocos2d::CCCallFunc::create(cocos2d::CCObject*, void (cocos2d::CCObject::*)())""},{""siteAddress"":""0x00142844"",""targetAddress"":""0x0019eb60"",""targetSymbol"":""cocos2d::CCSequence::create(cocos2d::CCFiniteTimeAction*, ...)""},{""siteAddress"":""0x0014284c"",""targetAddress"":""0x001a52d8"",""targetSymbol"":""cocos2d::CCNode::runAction(cocos2d::CCAction*)""},{""siteAddress"":""0x00142858"",""targetAddress"":""0x001405f4"",""targetSymbol"":""memset@plt""},{""siteAddress"":""0x00142880"",""targetAddress"":""0x00163f0c"",""targetSymbol"":""Settings::getObjectivesValue(int)""},{""siteAddress"":""0x0014288c"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x001428b2"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x001428ca"",""targetAddress"":""0x00163f0c"",""targetSymbol"":""Settings::getObjectivesValue(int)""},{""siteAddress"":""0x001428d6"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x001428e2"",""targetAddress"":""0x001405f4"",""targetSymbol"":""memset@plt""},{""siteAddress"":""0x0014292c"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x0014294c"",""targetAddress"":""0x0014060c"",""targetSymbol"":""__stack_chk_fail@plt""}]","49","[""0"",""1"",""2"",""4"",""7"",""8"",""9"",""12"",""16"",""18"",""20"",""22"",""32"",""80"",""108"",""112"",""128"",""135"",""138"",""140"",""144"",""146"",""147"",""148"",""149"",""150"",""151"",""152"",""154"",""158"",""162"",""166"",""167"",""168"",""176"",""188"",""192"",""212"",""228"",""240"",""250"",""256"",""260"",""276"",""408"",""472"",""476"",""532"",""1020""]","2","[{""siteAddress"":""0x001428d4"",""loadSiteAddress"":""0x001428ce"",""literalAddress"":""0x00142980"",""targetAddress"":""0x003d060f"",""text"":""(%d fruits to go)""},{""siteAddress"":""0x00142928"",""loadSiteAddress"":""0x0014291e"",""literalAddress"":""0x00142990"",""targetAddress"":""0x003d0621"",""text"":""reward: %d coins""}]","auto-indexed"
"0x00142995","0x00142994","1","120","_ZN17BaseGameplayLayer12QuitCallbackEPN7cocos2d8CCObjectE","BaseGameplayLayer::QuitCallback(cocos2d::CCObject*)","app","gameplay","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","7","[{""siteAddress"":""0x001429a4"",""targetAddress"":""0x001a534c"",""targetSymbol"":""cocos2d::CCNode::stopAllActions()""},{""siteAddress"":""0x001429c8"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x001429ce"",""targetAddress"":""0x0015bb88"",""targetSymbol"":""MainMenuLayer::MainMenuLayer()""},{""siteAddress"":""0x001429e6"",""targetAddress"":""0x001e6734"",""targetSymbol"":""CocosDenshion::SimpleAudioEngine::sharedEngine()""},{""siteAddress"":""0x001429f0"",""targetAddress"":""0x001e6838"",""targetSymbol"":""CocosDenshion::SimpleAudioEngine::playEffect(char const*, bool)""},{""siteAddress"":""0x001429f8"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x001429fc"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","11","[""0"",""1"",""2"",""28"",""40"",""137"",""148"",""200"",""216"",""228"",""704""]","0","[]","auto-indexed"
